city;area;rooms;bathroom;parking spaces;floor;animal;furniture;rent
São Paulo;580;6;6;6;0;acept;not furnished;9149
São Paulo;236;4;5;5;5;acept;not furnished;9152
Rio de Janeiro;160;3;2;1;3;acept;furnished;9154
São Paulo;240;4;4;4;22;acept;not furnished;9154
São Paulo;158;4;4;3;3;acept;not furnished;9159
São Paulo;158;4;4;3;5;acept;not furnished;9159
São Paulo;500;3;3;5;0;acept;not furnished;9162
São Paulo;556;4;5;7;0;acept;not furnished;9165
São Paulo;172;4;5;3;9;acept;not furnished;9168
Rio de Janeiro;310;3;2;0;5;not acept;not furnished;9173
São Paulo;250;4;4;2;17;acept;furnished;9177
São Paulo;255;3;4;2;10;acept;furnished;9177
São Paulo;237;4;4;4;4;acept;not furnished;9185
São Paulo;146;3;3;3;11;not acept;not furnished;9186
Rio de Janeiro;121;1;1;0;1;acept;not furnished;9188
Rio de Janeiro;160;3;2;1;1;acept;not furnished;9191
Rio de Janeiro;180;3;2;2;10;not acept;not furnished;9191
São Paulo;100;2;3;3;0;acept;furnished;9197
São Paulo;462;4;6;4;0;acept;furnished;9202
Campinas;200;4;5;2;0;not acept;not furnished;9205
São Paulo;150;3;3;8;0;acept;not furnished;9205
São Paulo;237;4;3;4;4;not acept;not furnished;9206
Rio de Janeiro;260;4;3;1;11;acept;furnished;9208
São Paulo;352;4;4;4;0;not acept;furnished;9209
São Paulo;162;3;3;2;4;acept;not furnished;9212
São Paulo;130;3;2;1;8;not acept;furnished;9213
São Paulo;260;4;4;6;22;acept;furnished;9217
Campinas;350;4;5;4;0;acept;not furnished;9218
São Paulo;220;3;5;4;10;acept;not furnished;9221
São Paulo;208;3;2;1;5;acept;not furnished;9222
São Paulo;210;3;3;2;5;acept;not furnished;9230
Porto Alegre;290;5;5;3;4;not acept;not furnished;9231
São Paulo;160;4;3;3;3;acept;not furnished;9231
São Paulo;305;2;3;0;10;acept;not furnished;9231
São Paulo;194;4;6;4;6;not acept;not furnished;9233
Belo Horizonte;300;4;4;4;17;acept;furnished;9236
São Paulo;180;3;2;1;23;acept;not furnished;9238
São Paulo;190;4;4;3;17;acept;not furnished;9239
Belo Horizonte;250;4;4;6;7;acept;not furnished;9241
São Paulo;180;3;3;4;27;acept;not furnished;9242
São Paulo;185;3;3;3;20;acept;not furnished;9248
Rio de Janeiro;130;3;2;2;5;acept;not furnished;9249
São Paulo;280;3;3;7;0;acept;not furnished;9251
São Paulo;200;3;4;3;8;acept;not furnished;9254
Rio de Janeiro;150;3;1;2;2;acept;not furnished;9268
São Paulo;120;2;3;2;20;acept;not furnished;9269
São Paulo;330;4;5;5;22;not acept;not furnished;9269
São Paulo;202;4;4;3;13;acept;not furnished;9277
São Paulo;127;3;3;2;17;not acept;furnished;9285
São Paulo;350;3;5;4;13;acept;not furnished;9285
São Paulo;320;3;3;4;0;acept;not furnished;9288
Campinas;600;5;5;4;0;acept;not furnished;9292
São Paulo;120;3;3;2;23;not acept;not furnished;9293
São Paulo;280;4;4;2;5;acept;not furnished;9293
São Paulo;241;4;4;3;3;acept;not furnished;9295
Belo Horizonte;193;4;2;2;0;acept;not furnished;9301
São Paulo;141;3;3;2;3;acept;not furnished;9303
São Paulo;161;1;2;2;10;not acept;not furnished;9305
Porto Alegre;197;3;2;3;3;acept;not furnished;9308
Belo Horizonte;201;4;4;4;7;acept;not furnished;9311
São Paulo;210;4;4;4;8;not acept;not furnished;9314
São Paulo;230;3;4;2;12;acept;furnished;9317
São Paulo;30;4;4;2;0;acept;furnished;9323
São Paulo;298;4;6;5;0;acept;furnished;9328
São Paulo;530;4;6;4;11;acept;not furnished;9329
São Paulo;209;4;4;3;7;not acept;not furnished;9334
São Paulo;215;3;4;2;9;not acept;not furnished;9339
Belo Horizonte;570;5;6;7;0;acept;furnished;9340
Belo Horizonte;159;3;3;3;7;acept;furnished;9345
Rio de Janeiro;96;2;2;2;7;acept;furnished;9351
Rio de Janeiro;80;2;2;1;9;not acept;furnished;9353
Rio de Janeiro;160;3;2;1;4;acept;furnished;9358
São Paulo;200;4;5;3;1;not acept;not furnished;9367
São Paulo;140;3;2;3;13;acept;furnished;9369
São Paulo;309;4;7;8;0;acept;not furnished;9371
São Paulo;350;7;4;2;0;not acept;not furnished;9371
São Paulo;400;4;3;3;0;acept;not furnished;9371
São Paulo;225;4;2;2;11;acept;not furnished;9375
São Paulo;280;4;4;4;6;not acept;furnished;9377
São Paulo;380;3;6;8;0;acept;furnished;9380
São Paulo;390;3;3;2;1;not acept;not furnished;9383
Belo Horizonte;325;4;3;0;0;acept;not furnished;9384
São Paulo;290;5;3;3;6;acept;not furnished;9387
Belo Horizonte;133;4;4;3;6;not acept;not furnished;9394
Belo Horizonte;320;4;3;3;10;not acept;furnished;9394
São Paulo;162;3;2;2;7;acept;furnished;9394
Campinas;230;3;5;4;6;acept;not furnished;9396
São Paulo;120;3;3;2;0;acept;not furnished;9405
São Paulo;48;1;1;2;15;not acept;furnished;9408
São Paulo;420;3;5;5;0;acept;not furnished;9408
Porto Alegre;450;5;4;4;0;acept;furnished;9410
São Paulo;115;3;5;2;10;acept;not furnished;9414
São Paulo;280;3;3;2;9;acept;furnished;9414
São Paulo;136;3;3;1;9;acept;not furnished;9416
São Paulo;132;3;1;2;7;not acept;furnished;9422
Belo Horizonte;176;4;5;3;6;acept;furnished;9427
São Paulo;642;4;7;4;0;acept;not furnished;9437
São Paulo;182;3;5;3;10;acept;not furnished;9438
São Paulo;242;3;4;3;1;acept;furnished;9439
Rio de Janeiro;80;2;2;1;7;acept;furnished;9445
São Paulo;170;3;3;2;8;acept;not furnished;9448
São Paulo;139;3;2;0;7;acept;not furnished;9455
São Paulo;290;3;2;2;0;not acept;furnished;9455
Rio de Janeiro;134;3;4;2;3;acept;furnished;9457
Belo Horizonte;325;5;4;7;0;acept;furnished;9463
São Paulo;189;4;3;2;5;not acept;furnished;9467
São Paulo;217;3;4;3;1;acept;not furnished;9467
Belo Horizonte;300;4;3;3;3;acept;not furnished;9469
São Paulo;169;4;4;4;9;acept;not furnished;9472
Rio de Janeiro;320;3;6;3;9;acept;not furnished;9474
Rio de Janeiro;185;3;2;1;3;acept;not furnished;9477
São Paulo;240;3;4;3;9;acept;not furnished;9478
São Paulo;330;3;6;4;0;acept;not furnished;9484
Belo Horizonte;320;4;5;4;6;not acept;not furnished;9487
São Paulo;160;3;4;3;0;acept;furnished;9491
Belo Horizonte;200;3;4;4;10;acept;not furnished;9495
Belo Horizonte;380;4;5;4;0;acept;not furnished;9497
Rio de Janeiro;480;4;7;3;14;not acept;furnished;9499
Rio de Janeiro;258;5;6;0;0;acept;not furnished;9503
São Paulo;298;5;3;3;0;acept;not furnished;9505
Belo Horizonte;327;4;4;2;0;acept;not furnished;9507
São Paulo;201;4;4;4;13;acept;not furnished;9509
Rio de Janeiro;165;3;3;1;5;acept;furnished;9511
Porto Alegre;350;4;4;4;0;acept;furnished;9520
São Paulo;130;3;2;1;4;not acept;furnished;9521
São Paulo;80;4;4;3;5;acept;not furnished;9527
São Paulo;250;3;4;2;1;not acept;not furnished;9531
São Paulo;230;3;4;4;12;not acept;not furnished;9533
São Paulo;260;2;5;5;0;acept;not furnished;9538
São Paulo;400;4;3;2;0;acept;not furnished;9538
São Paulo;1600;6;6;6;0;acept;furnished;9549
São Paulo;300;5;5;4;8;acept;not furnished;9553
São Paulo;380;6;5;3;0;not acept;not furnished;9553
Campinas;235;4;4;3;13;acept;not furnished;9561
São Paulo;462;7;2;3;0;not acept;not furnished;9564
Rio de Janeiro;180;3;3;2;6;acept;not furnished;9566
São Paulo;287;3;4;4;0;acept;furnished;9566
São Paulo;116;2;2;2;8;not acept;furnished;9567
São Paulo;284;3;2;2;9;acept;furnished;9568
São Paulo;234;3;4;3;13;acept;not furnished;9573
São Paulo;270;3;4;2;6;acept;not furnished;9573
São Paulo;89;2;2;2;8;acept;furnished;9589
Belo Horizonte;230;4;4;4;4;acept;not furnished;9590
São Paulo;189;4;3;3;14;acept;not furnished;9594
São Paulo;215;4;4;2;16;not acept;furnished;9594
São Paulo;100;3;2;2;11;acept;furnished;9603
São Paulo;310;5;4;5;3;acept;not furnished;9605
São Paulo;240;3;4;3;3;acept;furnished;9613
São Paulo;200;5;6;4;6;acept;not furnished;9614
São Paulo;160;4;4;3;9;acept;furnished;9625
São Paulo;845;5;9;6;0;acept;furnished;9627
São Paulo;288;4;5;4;2;acept;furnished;9628
São Paulo;296;4;5;2;0;acept;not furnished;9628
Rio de Janeiro;120;3;2;1;3;acept;not furnished;9631
São Paulo;48;1;1;2;7;acept;furnished;9634
São Paulo;163;2;3;3;3;acept;not furnished;9635
São Paulo;172;4;3;2;5;acept;furnished;9636
São Paulo;141;3;2;2;11;acept;not furnished;9638
São Paulo;270;4;4;4;0;acept;furnished;9640
Belo Horizonte;250;6;6;2;0;acept;not furnished;9643
São Paulo;200;3;2;1;8;acept;not furnished;9644
São Paulo;98;2;2;2;24;acept;furnished;9646
São Paulo;290;6;3;4;0;acept;not furnished;9646
São Paulo;182;4;4;2;10;acept;not furnished;9647
Rio de Janeiro;140;2;3;2;7;acept;not furnished;9651
Belo Horizonte;220;3;4;3;10;acept;furnished;9654
São Paulo;220;4;4;3;12;acept;not furnished;9657
Porto Alegre;450;5;5;2;0;acept;not furnished;9660
Porto Alegre;550;5;5;3;0;acept;not furnished;9660
São Paulo;200;3;4;3;5;acept;furnished;9662
São Paulo;220;3;4;3;1;acept;not furnished;9664
São Paulo;200;3;4;2;13;acept;not furnished;9666
São Paulo;400;4;4;3;0;acept;not furnished;9678
São Paulo;300;4;5;4;6;acept;not furnished;9679
Rio de Janeiro;150;3;2;2;3;acept;furnished;9682
São Paulo;161;3;5;3;12;acept;not furnished;9691
São Paulo;50;1;1;1;10;not acept;furnished;9694
Porto Alegre;359;3;4;2;3;acept;not furnished;9695
São Paulo;320;3;5;8;0;not acept;not furnished;9703
São Paulo;250;3;4;3;13;acept;not furnished;9711
Rio de Janeiro;70;2;2;1;11;not acept;furnished;9713
São Paulo;200;3;4;3;18;acept;furnished;9713
São Paulo;276;4;6;4;10;acept;furnished;9721
São Paulo;116;3;4;2;4;acept;not furnished;9722
São Paulo;380;4;6;4;7;acept;not furnished;9726
Rio de Janeiro;150;4;3;3;5;acept;not furnished;9731
São Paulo;162;3;3;1;8;acept;not furnished;9731
Belo Horizonte;490;4;4;3;0;acept;not furnished;9733
Belo Horizonte;360;5;4;4;0;acept;not furnished;9748
Belo Horizonte;350;5;2;7;0;acept;furnished;9750
São Paulo;150;3;4;4;14;acept;not furnished;9753
São Paulo;249;3;3;1;9;acept;furnished;9759
São Paulo;64;1;2;1;15;acept;furnished;9768
São Paulo;260;3;5;0;0;acept;not furnished;9770
São Paulo;260;3;5;4;12;acept;not furnished;9772
São Paulo;70;1;1;2;9;acept;furnished;9781
São Paulo;300;3;3;4;0;acept;not furnished;9786
São Paulo;154;4;3;3;21;acept;not furnished;9793
Belo Horizonte;275;5;4;2;0;acept;not furnished;9794
Rio de Janeiro;140;3;2;2;8;acept;not furnished;9794
São Paulo;215;3;4;4;6;acept;not furnished;9801
Rio de Janeiro;240;3;3;1;8;acept;furnished;9808
São Paulo;248;3;4;4;9;acept;not furnished;9810
Rio de Janeiro;126;2;2;1;5;acept;not furnished;9817
São Paulo;128;2;1;1;9;acept;furnished;9817
Belo Horizonte;274;6;6;2;0;acept;not furnished;9819
São Paulo;220;3;4;4;2;acept;not furnished;9821
São Paulo;380;4;5;4;5;acept;furnished;9821
Rio de Janeiro;200;4;3;1;1;not acept;furnished;9822
São Paulo;330;3;3;5;0;acept;not furnished;9829
Campinas;157;3;5;3;1;acept;not furnished;9831
São Paulo;188;1;3;2;10;not acept;not furnished;9832
Rio de Janeiro;145;1;3;1;5;not acept;furnished;9841
Rio de Janeiro;590;6;6;2;0;acept;furnished;9847
São Paulo;258;4;5;3;4;acept;furnished;9848
São Paulo;275;3;3;1;11;acept;furnished;9849
São Paulo;380;4;5;6;8;acept;furnished;9850
São Paulo;250;5;6;2;0;acept;not furnished;9853
São Paulo;70;1;2;1;1;acept;furnished;9864
Rio de Janeiro;200;4;3;4;10;acept;not furnished;9868
São Paulo;150;3;2;4;0;acept;not furnished;9871
São Paulo;400;4;4;4;0;acept;not furnished;9878
São Paulo;288;4;5;4;8;acept;not furnished;9879
São Paulo;260;4;4;4;7;acept;not furnished;9881
Belo Horizonte;355;3;4;8;8;acept;not furnished;9886
Campinas;240;3;4;4;1;acept;not furnished;9889
São Paulo;250;3;4;2;16;acept;not furnished;9894
São Paulo;69;2;1;0;10;acept;furnished;9896
São Paulo;250;3;4;0;6;acept;not furnished;9898
São Paulo;350;5;4;8;0;not acept;not furnished;9898
Belo Horizonte;217;4;3;4;12;acept;not furnished;9901
Belo Horizonte;462;4;6;0;9;acept;furnished;9906
São Paulo;84;2;3;2;32;not acept;furnished;9908
Rio de Janeiro;230;3;3;0;9;acept;not furnished;9910
São Paulo;240;4;5;4;5;acept;not furnished;9911
Belo Horizonte;225;4;3;0;8;acept;not furnished;9916
Belo Horizonte;210;4;4;4;3;acept;not furnished;9920
São Paulo;100;3;3;4;0;not acept;not furnished;9922
São Paulo;360;5;4;0;7;not acept;not furnished;9923
Rio de Janeiro;309;4;5;4;7;acept;not furnished;9927
São Paulo;105;3;2;2;1;acept;furnished;9931
Porto Alegre;202;3;3;3;4;acept;furnished;9933
São Paulo;138;3;2;1;7;not acept;not furnished;9935
São Paulo;136;3;3;3;15;acept;furnished;9941
São Paulo;354;5;6;3;0;acept;not furnished;9942
São Paulo;270;3;3;2;0;acept;not furnished;9948
Belo Horizonte;203;4;3;3;11;not acept;not furnished;9957
São Paulo;111;1;2;2;9;acept;not furnished;9968
São Paulo;249;3;3;3;0;acept;not furnished;9970
Belo Horizonte;178;3;3;3;10;acept;not furnished;9982
São Paulo;160;3;2;1;5;acept;not furnished;9983
São Paulo;190;3;2;1;6;acept;not furnished;9983
São Paulo;196;4;4;0;11;acept;not furnished;9985
São Paulo;375;4;5;3;0;acept;furnished;9986
Belo Horizonte;800;7;7;4;0;acept;furnished;9989
São Paulo;208;3;3;2;2;acept;furnished;9995
São Paulo;277;4;4;6;5;acept;not furnished;9996
São Paulo;360;4;9;8;0;acept;not furnished;9998
São Paulo;128;3;4;4;13;not acept;furnished;10000
São Paulo;240;3;3;4;6;acept;furnished;10000
São Paulo;348;4;4;1;15;acept;furnished;10000
São Paulo;265;3;3;2;0;acept;furnished;10010
São Paulo;82;1;1;2;1;acept;not furnished;10020
São Paulo;96;3;2;2;14;not acept;furnished;10020
São Paulo;110;1;3;2;6;acept;not furnished;10020
São Paulo;172;3;3;2;14;acept;furnished;10020
São Paulo;200;4;4;3;7;not acept;not furnished;10020
São Paulo;234;3;4;4;3;acept;not furnished;10020
São Paulo;170;3;3;0;10;acept;not furnished;10030
São Paulo;218;3;4;2;6;not acept;not furnished;10030
São Paulo;347;4;7;6;0;acept;not furnished;10030
São Paulo;142;3;4;3;13;acept;not furnished;10040
São Paulo;163;2;3;2;18;acept;furnished;10040
São Paulo;500;5;5;8;1;acept;not furnished;10040
Campinas;560;7;7;8;0;acept;not furnished;10050
Rio de Janeiro;180;4;2;2;3;not acept;not furnished;10050
Rio de Janeiro;290;4;3;1;6;acept;not furnished;10050
São Paulo;120;2;3;2;19;acept;furnished;10050
Belo Horizonte;200;4;3;3;7;acept;furnished;10060
Belo Horizonte;312;4;5;4;9;acept;not furnished;10060
São Paulo;160;4;4;2;3;not acept;not furnished;10060
São Paulo;224;3;4;2;9;acept;not furnished;10060
São Paulo;400;4;6;1;8;not acept;not furnished;10060
São Paulo;430;4;3;4;0;acept;not furnished;10060
São Paulo;334;4;6;5;4;acept;not furnished;10070
Rio de Janeiro;125;2;4;1;2;not acept;not furnished;10080
São Paulo;140;3;2;0;2;acept;not furnished;10080
São Paulo;213;3;5;5;10;acept;not furnished;10080
Rio de Janeiro;130;3;3;2;3;acept;furnished;10090
São Paulo;90;1;2;2;13;not acept;furnished;10100
São Paulo;107;2;2;1;12;not acept;not furnished;10100
São Paulo;136;3;2;2;8;not acept;furnished;10100
São Paulo;145;3;3;1;5;acept;furnished;10100
São Paulo;166;3;2;2;2;acept;not furnished;10100
São Paulo;192;3;4;3;5;acept;not furnished;10100
Porto Alegre;199;3;4;3;7;acept;furnished;10110
São Paulo;165;4;3;3;10;acept;furnished;10110
São Paulo;210;3;3;3;17;acept;not furnished;10110
São Paulo;330;5;6;2;11;acept;not furnished;10110
São Paulo;188;3;1;3;0;acept;not furnished;10120
Belo Horizonte;209;4;4;4;11;acept;not furnished;10130
Belo Horizonte;210;3;5;4;3;acept;not furnished;10130
Belo Horizonte;240;4;3;4;3;acept;not furnished;10130
São Paulo;134;3;3;3;11;not acept;not furnished;10140
São Paulo;320;3;3;4;0;acept;not furnished;10140
Rio de Janeiro;270;4;2;1;16;not acept;not furnished;10150
São Paulo;115;3;2;1;0;not acept;not furnished;10150
São Paulo;197;3;4;3;16;acept;furnished;10150
São Paulo;230;6;4;8;0;acept;not furnished;10150
São Paulo;250;3;2;8;0;acept;not furnished;10150
São Paulo;250;4;3;2;0;not acept;not furnished;10150
São Paulo;300;5;3;1;0;acept;not furnished;10150
São Paulo;100;4;4;1;0;acept;not furnished;10160
São Paulo;120;3;3;2;1;acept;furnished;10160
São Paulo;220;3;4;3;16;acept;furnished;10160
São Paulo;264;3;4;3;9;acept;not furnished;10160
São Paulo;270;3;3;3;0;acept;not furnished;10160
São Paulo;350;4;3;4;10;acept;not furnished;10160
Belo Horizonte;850;5;7;8;0;acept;not furnished;10170
Porto Alegre;330;3;4;2;0;acept;furnished;10170
Rio de Janeiro;113;2;2;1;10;acept;not furnished;10170
São Paulo;186;3;4;3;2;acept;not furnished;10170
São Paulo;479;4;5;4;0;acept;furnished;10170
São Paulo;700;6;6;6;0;acept;not furnished;10170
São Paulo;222;4;3;4;15;acept;not furnished;10180
Rio de Janeiro;333;5;4;3;5;acept;not furnished;10190
São Paulo;100;1;2;2;1;acept;furnished;10190
São Paulo;172;4;4;3;1;acept;not furnished;10190
São Paulo;180;3;3;2;1;acept;not furnished;10190
São Paulo;217;4;4;3;1;acept;not furnished;10190
Belo Horizonte;390;5;5;5;8;not acept;not furnished;10200
Campinas;244;5;7;4;12;acept;not furnished;10200
Rio de Janeiro;177;3;3;4;2;acept;not furnished;10200
São Paulo;192;3;4;2;13;acept;not furnished;10210
Belo Horizonte;46335;4;8;5;11;acept;furnished;10220
Rio de Janeiro;600;7;6;2;0;not acept;furnished;10220
São Paulo;230;4;2;3;1;acept;not furnished;10220
São Paulo;651;7;7;8;0;acept;not furnished;10220
Belo Horizonte;153;3;2;2;0;acept;not furnished;10230
São Paulo;650;4;6;6;0;acept;not furnished;10230
Rio de Janeiro;140;4;3;1;8;acept;not furnished;10240
São Paulo;190;4;4;3;11;acept;furnished;10240
Porto Alegre;163;3;4;2;3;acept;furnished;10250
Rio de Janeiro;160;2;2;2;1;acept;furnished;10250
São Paulo;195;4;6;3;12;acept;not furnished;10250
São Paulo;400;5;5;4;0;acept;furnished;10250
Belo Horizonte;306;4;3;3;10;acept;not furnished;10260
São Paulo;213;3;3;2;1;not acept;not furnished;10260
Campinas;276;3;4;3;11;acept;not furnished;10270
São Paulo;104;3;3;2;3;not acept;furnished;10280
São Paulo;178;2;4;2;2;acept;not furnished;10280
São Paulo;220;3;2;2;4;acept;not furnished;10280
São Paulo;572;6;6;4;0;acept;furnished;10280
São Paulo;168;3;4;3;10;acept;furnished;10290
São Paulo;268;4;4;4;3;acept;furnished;10290
São Paulo;320;3;4;3;8;acept;not furnished;10290
São Paulo;450;4;5;6;0;not acept;furnished;10290
São Paulo;156;3;2;2;10;acept;not furnished;10300
São Paulo;500;4;4;5;0;acept;furnished;10310
São Paulo;49;1;1;2;8;acept;furnished;10320
São Paulo;96;2;2;2;25;not acept;furnished;10320
São Paulo;83;1;1;1;15;not acept;furnished;10330
São Paulo;156;3;3;3;7;acept;furnished;10330
São Paulo;360;4;5;5;0;acept;furnished;10330
Porto Alegre;336;2;2;2;2;acept;furnished;10340
São Paulo;211;3;5;3;12;acept;furnished;10340
São Paulo;213;4;4;3;17;acept;not furnished;10340
São Paulo;340;3;4;3;0;acept;furnished;10340
Belo Horizonte;300;4;2;2;3;acept;not furnished;10360
Rio de Janeiro;140;3;2;2;7;acept;furnished;10360
São Paulo;62;2;2;3;7;acept;not furnished;10360
São Paulo;138;2;3;2;13;acept;not furnished;10360
Campinas;270;3;3;3;1;acept;not furnished;10370
São Paulo;200;3;4;2;0;not acept;furnished;10370
São Paulo;900;3;5;8;0;acept;not furnished;10370
São Paulo;150;3;4;3;18;not acept;furnished;10380
São Paulo;180;3;3;2;7;acept;not furnished;10380
São Paulo;372;5;4;6;0;acept;not furnished;10380
São Paulo;243;3;2;1;5;acept;not furnished;10390
São Paulo;250;3;5;3;4;acept;not furnished;10390
São Paulo;350;4;4;2;4;not acept;not furnished;10390
São Paulo;200;6;4;2;0;acept;not furnished;10400
São Paulo;226;3;4;3;6;acept;not furnished;10400
Belo Horizonte;396;4;5;6;0;acept;not furnished;10410
Campinas;220;3;5;3;4;not acept;furnished;10420
São Paulo;204;4;5;3;10;not acept;not furnished;10420
São Paulo;350;3;3;8;0;acept;not furnished;10420
Belo Horizonte;428;5;5;4;0;acept;furnished;10430
Campinas;578;4;5;8;0;acept;not furnished;10430
Porto Alegre;383;5;5;4;0;acept;not furnished;10430
Rio de Janeiro;144;3;2;1;7;acept;furnished;10430
São Paulo;214;4;4;3;5;acept;not furnished;10430
Belo Horizonte;154;4;4;3;12;acept;furnished;10440
São Paulo;172;3;4;3;5;acept;furnished;10440
São Paulo;218;3;2;2;6;not acept;not furnished;10450
São Paulo;360;4;7;5;2;acept;not furnished;10450
São Paulo;360;4;7;5;7;acept;not furnished;10450
Rio de Janeiro;240;3;2;1;5;acept;furnished;10460
São Paulo;50;1;1;1;10;not acept;furnished;10460
São Paulo;179;4;4;3;8;acept;furnished;10460
Belo Horizonte;260;4;3;2;0;acept;furnished;10470
São Paulo;135;2;2;1;12;acept;not furnished;10470
